date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:49:46	1067366/1067366	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202025%2020:49:45%20GMT	https://www.facebook.com/AppStore/	www.facebook.com/AppStore/index.html	(from https://apps.apple.com/us/app/n-back-challenge/id1524599079)
20:49:48	1214331/1214331	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202025%2020:49:46%20GMT	https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge&hl=en_US	play.google.com/store/apps/details0459.html	(from https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge)
20:49:49	1173162/1173162	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202025%2020:49:47%20GMT	https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge&hl=af	play.google.com/store/apps/details0e01.html	(from https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge)
20:49:50	1182657/1182657	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202025%2020:49:48%20GMT	https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge&hl=am	play.google.com/store/apps/details711d.html	(from https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge)
20:49:51	1207365/1207365	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202025%2020:49:49%20GMT	https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge&hl=ar	play.google.com/store/apps/details28ef.html	(from https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge)
20:49:51	1180677/1180677	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202025%2020:49:50%20GMT	https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge&hl=as	play.google.com/store/apps/detailsf3fe.html	(from https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge)
20:49:53	1174758/1174758	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202025%2020:49:51%20GMT	https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge&hl=az	play.google.com/store/apps/details9eb7.html	(from https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge)
20:49:54	1185179/1185179	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202025%2020:49:52%20GMT	https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge&hl=be	play.google.com/store/apps/details4405.html	(from https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge)
20:49:55	1186118/1186118	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202025%2020:49:53%20GMT	https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge&hl=bg	play.google.com/store/apps/details035b.html	(from https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge)
20:49:56	1197069/1197069	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202025%2020:49:54%20GMT	https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge&hl=bn	play.google.com/store/apps/details32db.html	(from https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge)
20:49:56	1168155/1168155	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202025%2020:49:55%20GMT	https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge&hl=bs	play.google.com/store/apps/detailsd68d.html	(from https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge)
20:49:57	1175366/1175366	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202025%2020:49:56%20GMT	https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge&hl=ca	play.google.com/store/apps/detailsefa3.html	(from https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge)
20:49:58	1182458/1182458	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202025%2020:49:57%20GMT	https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge&hl=cs	play.google.com/store/apps/details80d9.html	(from https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge)
20:50:00	1180829/1180829	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202025%2020:49:58%20GMT	https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge&hl=da	play.google.com/store/apps/details9f5b.html	(from https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge)
20:50:01	1215348/1215348	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202025%2020:49:59%20GMT	https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge&hl=de	play.google.com/store/apps/detailsc797.html	(from https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge)
20:50:02	1215463/1215463	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202025%2020:50:00%20GMT	https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge&hl=de_AT	play.google.com/store/apps/details5a59.html	(from https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge)
20:50:03	1215473/1215473	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202025%2020:50:01%20GMT	https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge&hl=de_CH	play.google.com/store/apps/details9c6c.html	(from https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge)
20:50:04	1198041/1198041	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202025%2020:50:02%20GMT	https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge&hl=el	play.google.com/store/apps/details688d.html	(from https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge)
20:50:05	1214228/1214228	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202025%2020:50:03%20GMT	https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge&hl=en	play.google.com/store/apps/details6624.html	(from https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge)
20:50:05	1214363/1214363	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202025%2020:50:04%20GMT	https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge&hl=en_AU	play.google.com/store/apps/details59ee.html	(from https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge)
20:50:07	1214323/1214323	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202025%2020:50:05%20GMT	https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge&hl=en_CA	play.google.com/store/apps/details5254.html	(from https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge)
20:50:07	1214321/1214321	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202025%2020:50:06%20GMT	https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge&hl=en_GB	play.google.com/store/apps/details7bc3.html	(from https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge)
20:50:09	1214345/1214345	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202025%2020:50:07%20GMT	https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge&hl=en_IE	play.google.com/store/apps/details872c.html	(from https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge)
20:50:10	1214348/1214348	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202025%2020:50:08%20GMT	https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge&hl=en_IN	play.google.com/store/apps/detailsae5e.html	(from https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge)
20:50:10	1214358/1214358	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202025%2020:50:09%20GMT	https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge&hl=en_NZ	play.google.com/store/apps/detailse5c0.html	(from https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge)
20:50:11	1214356/1214356	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202025%2020:50:10%20GMT	https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge&hl=en_SG	play.google.com/store/apps/details734e.html	(from https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge)
20:50:12	1213427/1213427	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202025%2020:50:12%20GMT	https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge&hl=es	play.google.com/store/apps/details753d.html	(from https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge)
20:50:13	1214380/1214380	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202025%2020:50:12%20GMT	https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge&hl=en_ZA	play.google.com/store/apps/detailsb9be.html	(from https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge)
20:50:15	1214087/1214087	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202025%2020:50:13%20GMT	https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge&hl=es_419	play.google.com/store/apps/details0b86.html	(from https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge)
20:50:15	1214053/1214053	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202025%2020:50:14%20GMT	https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge&hl=es_AR	play.google.com/store/apps/details689b.html	(from https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge)
20:50:17	1214050/1214050	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202025%2020:50:15%20GMT	https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge&hl=es_BO	play.google.com/store/apps/details3268.html	(from https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge)
20:50:17	1214048/1214048	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202025%2020:50:16%20GMT	https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge&hl=es_CL	play.google.com/store/apps/details9561.html	(from https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge)
20:50:19	1214051/1214051	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202025%2020:50:17%20GMT	https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge&hl=es_CO	play.google.com/store/apps/details28ae.html	(from https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge)
20:50:20	1214060/1214060	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202025%2020:50:18%20GMT	https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge&hl=es_CR	play.google.com/store/apps/details9275.html	(from https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge)
20:50:21	1214078/1214078	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202025%2020:50:19%20GMT	https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge&hl=es_DO	play.google.com/store/apps/details93ba.html	(from https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge)
20:50:21	1214051/1214051	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202025%2020:50:20%20GMT	https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge&hl=es_EC	play.google.com/store/apps/details0a5d.html	(from https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge)
20:50:23	1213951/1213951	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202025%2020:50:21%20GMT	https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge&hl=es_GT	play.google.com/store/apps/detailsd2a7.html	(from https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge)
20:50:25	1214049/1214049	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202025%2020:50:23%20GMT	https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge&hl=es_MX	play.google.com/store/apps/details8ad3.html	(from https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge)
20:50:26	1214057/1214057	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202025%2020:50:22%20GMT	https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge&hl=es_HN	play.google.com/store/apps/detailsd88e.html	(from https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge)
20:50:26	1214053/1214053	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202025%2020:50:24%20GMT	https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge&hl=es_NI	play.google.com/store/apps/details615e.html	(from https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge)
20:50:26	1214054/1214054	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202025%2020:50:25%20GMT	https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge&hl=es_PA	play.google.com/store/apps/details87b8.html	(from https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge)
20:50:27	1214052/1214052	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202025%2020:50:26%20GMT	https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge&hl=es_PE	play.google.com/store/apps/detailsea72.html	(from https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge)
20:50:28	1214063/1214063	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202025%2020:50:27%20GMT	https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge&hl=es_PR	play.google.com/store/apps/detailsc845.html	(from https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge)
20:50:29	1214054/1214054	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202025%2020:50:28%20GMT	https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge&hl=es_PY	play.google.com/store/apps/details3982.html	(from https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge)
20:50:30	1214048/1214048	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202025%2020:50:30%20GMT	https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge&hl=es_US	play.google.com/store/apps/detailsc58e.html	(from https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge)
20:50:31	1214055/1214055	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202025%2020:50:30%20GMT	https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge&hl=es_SV	play.google.com/store/apps/details7f35.html	(from https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge)
20:50:33	1214058/1214058	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202025%2020:50:32%20GMT	https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge&hl=es_VE	play.google.com/store/apps/details2d05.html	(from https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge)
20:50:34	1214048/1214048	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202025%2020:50:31%20GMT	https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge&hl=es_UY	play.google.com/store/apps/detailsa3d2.html	(from https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge)
20:50:36	1172543/1172543	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202025%2020:50:33%20GMT	https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge&hl=et	play.google.com/store/apps/detailsd380.html	(from https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge)
20:50:36	1173664/1173664	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202025%2020:50:34%20GMT	https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge&hl=eu	play.google.com/store/apps/detailsd630.html	(from https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge)
20:50:37	1181828/1181828	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202025%2020:50:35%20GMT	https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge&hl=fa	play.google.com/store/apps/details6b7f.html	(from https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge)
20:50:37	1173259/1173259	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202025%2020:50:36%20GMT	https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge&hl=fi	play.google.com/store/apps/details8032.html	(from https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge)
20:50:38	1175287/1175287	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202025%2020:50:37%20GMT	https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge&hl=fil	play.google.com/store/apps/details16a7.html	(from https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge)
20:50:40	1211972/1211972	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202025%2020:50:38%20GMT	https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge&hl=fr	play.google.com/store/apps/detailsb411.html	(from https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge)
20:50:41	1212116/1212116	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202025%2020:50:39%20GMT	https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge&hl=fr_CA	play.google.com/store/apps/details526e.html	(from https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge)
20:50:41	1212025/1212025	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202025%2020:50:40%20GMT	https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge&hl=fr_CH	play.google.com/store/apps/details34bd.html	(from https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge)
20:50:43	1174685/1174685	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202025%2020:50:41%20GMT	https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge&hl=gl	play.google.com/store/apps/detailsf561.html	(from https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge)
20:50:45	1168569/1168569	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202025%2020:50:42%20GMT	https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge&hl=gsw	play.google.com/store/apps/detailse28f.html	(from https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge)
20:50:46	1193218/1193218	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202025%2020:50:43%20GMT	https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge&hl=gu	play.google.com/store/apps/detailsc390.html	(from https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge)
20:50:46	1178297/1178297	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202025%2020:50:44%20GMT	https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge&hl=he	play.google.com/store/apps/detailse469.html	(from https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge)
20:50:46	1197378/1197378	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202025%2020:50:45%20GMT	https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge&hl=hi	play.google.com/store/apps/details8f18.html	(from https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge)
20:50:48	1181706/1181706	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202025%2020:50:47%20GMT	https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge&hl=hr	play.google.com/store/apps/detailsaaa4.html	(from https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge)
20:50:48	1185350/1185350	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202025%2020:50:48%20GMT	https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge&hl=hy	play.google.com/store/apps/detailsd96b.html	(from https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge)
20:50:49	1175190/1175190	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202025%2020:50:48%20GMT	https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge&hl=hu	play.google.com/store/apps/detailsba3e.html	(from https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge)
20:50:50	1173662/1173662	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202025%2020:50:50%20GMT	https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge&hl=is	play.google.com/store/apps/details7a4c.html	(from https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge)
20:50:51	1181750/1181750	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202025%2020:50:49%20GMT	https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge&hl=id	play.google.com/store/apps/details1613.html	(from https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge)
20:50:52	1199621/1199621	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202025%2020:50:51%20GMT	https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge&hl=it	play.google.com/store/apps/details18ce.html	(from https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge)
20:50:53	1214689/1214689	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202025%2020:50:52%20GMT	https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge&hl=ja	play.google.com/store/apps/detailseaf2.html	(from https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge)
20:50:55	1200020/1200020	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202025%2020:50:53%20GMT	https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge&hl=ka	play.google.com/store/apps/detailscebf.html	(from https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge)
20:50:55	1184729/1184729	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202025%2020:50:54%20GMT	https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge&hl=kk	play.google.com/store/apps/details6fb0.html	(from https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge)
20:50:56	1199533/1199533	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202025%2020:50:55%20GMT	https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge&hl=km	play.google.com/store/apps/detailsc3f4.html	(from https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge)
20:50:58	1200590/1200590	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202025%2020:50:56%20GMT	https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge&hl=kn	play.google.com/store/apps/details5925.html	(from https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge)
20:50:59	1214499/1214499	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202025%2020:50:57%20GMT	https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge&hl=ko	play.google.com/store/apps/details5f23.html	(from https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge)
20:51:00	1185647/1185647	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202025%2020:50:58%20GMT	https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge&hl=ky	play.google.com/store/apps/details2b7a.html	(from https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge)
20:51:00	1168840/1168840	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202025%2020:50:59%20GMT	https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge&hl=ln	play.google.com/store/apps/details39fb.html	(from https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge)
20:51:01	1194156/1194156	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202025%2020:51:00%20GMT	https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge&hl=lo	play.google.com/store/apps/detailsf670.html	(from https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge)
20:51:03	1174364/1174364	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202025%2020:51:01%20GMT	https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge&hl=lt	play.google.com/store/apps/details5d3d.html	(from https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge)
20:51:03	1174396/1174396	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202025%2020:51:02%20GMT	https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge&hl=lv	play.google.com/store/apps/details2ee1.html	(from https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge)
20:51:04	1185728/1185728	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202025%2020:51:03%20GMT	https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge&hl=mk	play.google.com/store/apps/details5e84.html	(from https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge)
20:51:06	1203618/1203618	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202025%2020:51:04%20GMT	https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge&hl=ml	play.google.com/store/apps/detailsbe68.html	(from https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge)
20:51:06	1185819/1185819	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202025%2020:51:05%20GMT	https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge&hl=mn	play.google.com/store/apps/details019f.html	(from https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge)
20:51:09	1205575/1205575	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202025%2020:51:09%20GMT	https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge&hl=my	play.google.com/store/apps/details85a2.html	(from https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge)
20:51:11	1195465/1195465	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202025%2020:51:08%20GMT	https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge&hl=mr	play.google.com/store/apps/detailse289.html	(from https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge)
20:51:11	1173883/1173883	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202025%2020:51:09%20GMT	https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge&hl=ms	play.google.com/store/apps/detailsaf35.html	(from https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge)
20:51:11	1197092/1197092	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202025%2020:51:10%20GMT	https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge&hl=no	play.google.com/store/apps/detailsf7ca.html	(from https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge)
20:51:13	1199124/1199124	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202025%2020:51:11%20GMT	https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge&hl=ne	play.google.com/store/apps/detailsc36b.html	(from https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge)
20:51:15	1181750/1181750	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202025%2020:51:12%20GMT	https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge&hl=nl	play.google.com/store/apps/details053b.html	(from https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge)
